year,seq,school_code,school_name,major_group,selection_requirement,score,remark
2024,1047,4638,海南比勒费尔德应用科学大学,01,物理＋化学,434,    外语线:105
2024,1048,5001,四川美术学院,01,不限,492,112 58 100 222 
2024,1049,5001,四川美术学院,02,物理＋化学,540,88 113 111 228 
2024,1050,5010,重庆大学,01,不限,631,116 112 130 273 
2024,1051,5010,重庆大学,03,历史,629,113 104 133 279 
2024,1052,5010,重庆大学,04,物理＋化学,632,110 139 128 255 
2024,1053,5010,重庆大学,05,物理＋化学(中外合办),626,114 119 138 255 
2024,1054,5011,西南大学,01,不限,602,98 121 131 252 
2024,1055,5011,西南大学,02,生物,599,107 121 116 255 
2024,1056,5011,西南大学,03,历史,619,107 115 136 261 
2024,1057,5011,西南大学,04,物理＋化学,578,113 107 130 228 
2024,1058,5012,西南政法大学,01,不限,624,120 124 134 246 
2024,1059,5020,重庆邮电大学,01,物理＋化学,590,116 119 124 231 
2024,1060,5021,重庆交通大学,01,不限,524,94 87 121 222 
2024,1061,5021,重庆交通大学,02,物理＋化学,497,93 98 99 207 
2024,1062,5022,重庆医科大学,01,物理＋化学(中外合办),591,104 122 128 237 外语线:120
2024,1063,5022,重庆医科大学,02,物理＋化学,593,100 105 133 255 
2024,1064,5022,重庆医科大学,03,物理＋化学,545,107 97 119 222 
2024,1065,5023,重庆师范大学,01,不限,570,115 94 124 237 
2024,1066,5023,重庆师范大学,02,物理,494,92 101 91 210 
2024,1067,5023,重庆师范大学,03,物理＋化学,526,81 112 111 222 
2024,1068,5026,四川外国语大学,01,不限,520,105 100 96 219 
2024,1069,5027,重庆科技大学,01,物理＋化学,517,99 109 105 204 
2024,1070,5028,重庆理工大学,01,不限,516,94 108 119 195 
2024,1071,5029,重庆工商大学,01,不限,525,94 118 115 198 
2024,1072,5040,重庆城市科技学院,01,不限,460,84 72 100 204 
2024,1073,5040,重庆城市科技学院,02,物理,461,92 97 83 189 
2024,1074,5040,重庆城市科技学院,03,物理＋化学,434,    
2024,1075,5042,重庆外语外事学院,01,不限,452,86 64 98 204 
2024,1076,5103,四川传媒学院,01,物理＋化学,434,    
2024,1077,5105,四川电影电视学院,01,不限,490,95 100 91 204 
2024,1078,5110,四川大学,01,物理(中外合办),626,114 125 135 252 
2024,1079,5110,四川大学,02,物理＋化学(中外合办),631,116 134 135 246 
2024,1080,5110,四川大学,03,不限,631,120 112 129 270 
2024,1081,5110,四川大学,04,不限,615,123 110 124 258 
2024,1082,5110,四川大学,05,不限,626,113 124 125 264 
2024,1083,5110,四川大学,06,思想政治,631,114 121 132 264 
2024,1084,5110,四川大学,07,物理＋化学,637,109 140 139 249 
2024,1085,5110,四川大学,08,物理＋化学,652,117 138 139 258 
2024,1086,5111,西南交通大学,01,物理＋化学(中外合办),584,110 113 127 234 
2024,1087,5111,西南交通大学,02,物理＋化学(中外合办),573,114 101 127 231 
2024,1088,5111,西南交通大学,03,物理＋化学,616,108 127 126 255 
2024,1089,5112,电子科技大学,01,物理＋化学,650,121 130 135 264 
